18,"Базилик зеленый свежий, 20г",89.99 руб.,за 1 шт.,https://lenta.com/product/bazilik-lenta-svezhijj-zelenyjj-rossiya-20g-582309/,Без cкидки
19,"Ассорти овощное соленое ФЭГ острое, 800г",149.89 руб.,за 1 шт.,https://lenta.com/product/assorti-ferelgam-ovoshchnoe-ostroe-rossiya-800g-185700/,Без cкидки
20,"Капуста квашеная БЕЛОРУЧКА с дикой ягодой, 500г",94.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-kvashenaya-s-dikojj-yagodojj-rossiya-500g-237916/,Со cкидкой
21,"Морковь БЕЛОРУЧКА По-корейски, 1000г",159.99 руб.,за 1 шт.,https://lenta.com/product/morkov-beloruchka-pokorejjski-rossiya-1000g-166854/,Без cкидки
22,"Капуста квашеная БЕЛОРУЧКА с морковью и яблоками, 500г",84.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-kvashenaya-s-morkovyu-i-yablokami-rossiya-500g-227375/,Со cкидкой
23,"Хренодер ФЭГ Аппетитка, 350г",89.89 руб.,за 1 шт.,https://lenta.com/product/hrenoder-feg-appetitka-rossiya-350g-293945/,Без cкидки
,title,price,weight,link_category,sale
0,"Десерт фруктовый СИЛА ТРАДИЦИИ Клубника, вишня, 4х100г",159.99 руб.,за 1 шт.,https://lenta.com/product/fruktovyjj-desert-sila-tradicii-klubnika-vishnya-rossiya-4100g-559079/,Без cкидки
1,"Чеснок белый соленый ФЭГ дольки, 250г",119.89 руб.,за 1 шт.,https://lenta.com/product/chesnok-ferelgam-belyjj-solenyjj-dolki-rossiya-250g-334814/,Без cкидки
2,"Яблоки Жигулевские, фасованные, весовые",99.99 руб.,за 1 кг,https://lenta.com/product/yabloko-zhigulevskoe-fas-ves-rossiya-594568/,Без cкидки
