36,"Вино Elysis Rose D'Anjou розовое полусладкое 10,5 % алк., Франция, 0,75 л",1 119.99 руб,за 1 шт.,https://online.globus.ru/products/vino-elysis-rose-d-anjou-rozovoe-polusladkoe-frantsiya-0-75-l/,Без скидки
37,"Бренди Torres Gran Reserva 10 лет в подарочной упаковке 38 % алк., Испания, 0,7 л",1 899.99 руб,за 1 шт.,https://online.globus.ru/products/brendi-torres-gran-reserva-10-let-v-podarochnoy-upakovke-ispaniya-0-7-l/,Без скидки
38,"Вино Chablis белое сухое 13 % алк., Франция, 0,75 л",2 499.99 руб,за 1 шт.,https://online.globus.ru/products/vino-beloe-sukhoe-chablis-9-1-13-alk-frantsiya-0-75-l/,Без скидки
39,"Пиво Velkopopovicky Kozel Svetly светлое фильтрованное в банке 4 % алк., Россия, 0,45 л",77.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-svetloe-velkopopovicky-kozel-svetly-filtrovannoe-4-0-45-l/,Без скидки
40,"Вино Clemente VII Chianti Classico Riserva красное сухое 14 % алк., Италия, 0,75 л",2 599.99 руб,за 1 шт.,https://online.globus.ru/products/vino-clemente-vii-chianti-classico-riserva-docg-krasnoe-sukhoe-italiya-0-75-l/,Без скидки
41,"Пиво Hollandia светлое фильтрованное 4,8 % алк., Россия, 450 мл",64.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-svetloe-hollandia-alyuminiy-4-8-450-ml/,Со скидкой
42,"Вино столовое J.P. Chenet Original Shiraz красное сухое 14 % алк., Франция, 0,75 л",949.99 руб,за 1 шт.,https://online.globus.ru/products/vino-stolovoe-j-p-chenet-original-shiraz-krasnoe-sukhoe-14-alk-frantsiya-0-75-l/,Без скидки
43,"Вино Clos Gebrat Priorat красное сухое 14,5 % алк., Испания, 0,75 л",1 699.99 руб,за 1 шт.,https://online.globus.ru/products/vino-clos-gebrat-priorat-0-75-l/,Без скидки
44,"Виски шотландский купажированный Ballantine's Finest 40 % алк., Великобритания, 0,7 л",2 299.99 руб,за 1 шт.,https://online.globus.ru/products/viski-kupazhirovannyy-ballantine-s-finest-velikobritaniya-0-7-l/,Без скидки
45,"Коньяк Старый Кенигсберг 4 года 40 % алк., Россия, 1 л",1 599.99 руб,за 1 шт.,https://online.globus.ru/products/konyak-staryy-kenigsberg-chetyrekhletniy-rossiya-1-l/,Без скидки
46,"Пиво Макарий Живое светлое нефильтрованное непастеризованное 4 % алк., Россия, 1 л",189.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-nefiltrovannoe-svetloe-makariy-zhivoe-nepasterizovannoe-4-alk-1-l/,Без скидки
47,"Вино Nobilomo Marzemino красное полусладкое 8 % алк., Италия, 0,75 л",779.99 руб,за 1 шт.,https://online.globus.ru/products/vino-nobilomo-marzemino-doc-krasnoe-polusladkoe-italiya-0-75-l/,Без скидки
,Название,Цена,Граммовка,Ссылка,Скидка
0,"Вино Piccini Chianti красное сухое 12,5 % алк., Италия, 0,75 л",959.99 руб,за 1 шт.,https://online.globus.ru/products/vino-piccini-chianti-krasnoe-sukhoe-italiya-0-75-l/,Без скидки
1,"Пиво разливное Русское Классическое светлое 4 % алк., Россия, 1 л",134.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-russkoe-klassicheskoe-svetloe-razlivnoe-4-alk-1-l/,Без скидки
2,"Водка особая Пять Озёр Студёная 40 % алк., Россия, 1 л",759.99 руб,за 1 шт.,https://online.globus.ru/products/vodka-osobaya-pyat-ozyer-studyenaya-40-alk-rossiya-1-l/,Без скидки
3,"Вино Venta Real Крианца красное сухое 13 % алк., Испания, 0,75 л",629.99 руб,за 1 шт.,https://online.globus.ru/products/vino-venta-real-kriantsa-krasnoe-sukhoe-13-alk-ispaniya-0-75-l/,Без скидки
4,"Вино Tarapaca Carmenere красное сухое 13 % алк., Чили, 0,75 л",859.99 руб,за 1 шт.,https://online.globus.ru/products/vino-tarapaca-carmenere-krasnoe-sukhoe-chili-0-75-l/,Без скидки
5,"Вино Satyr Sauvignon Blanc Marlborough белое полусухое 12,5 % алк., Новая Зеландия, 0,75 л",1 599.99 руб,за 1 шт.,https://online.globus.ru/products/vino-satyr-sauvignon-blanc-marlborough-beloe-polusukhoe-12-5-alk-novaya-zelandiya-0-75-l/,Без скидки
6,"Вино Глобус Вита Para Celsus Verdejo белое сухое 13 % алк., Испания, 0,75 л",399.99 руб,за 1 шт.,https://online.globus.ru/products/vino-globus-vita-para-tselsus-verdekho-beloe-sukhoe-ispaniya-0-75-l/,Со скидкой
7,"Пивной напиток Blanche Biere Premium пшеничный белый нефильтрованный непастеризованный 4,8 % алк., Россия, 1 л",149.99 руб,за 1 шт.,https://online.globus.ru/products/pivnoy-napitok-blanche-biere-premium-pshenichnoe-beloe-nefiltrovannoe-nepasterizovannoe-4-8-alk-1-l/,Без скидки
8,"Вино столовое Глобус Corte Vinaia Chardonnay белое полусухое 12 % алк., Италия, 0,75 л",479.99 руб,за 1 шт.,https://online.globus.ru/products/vino-stolovoe-globus-corte-vinaia-chardonnay-beloe-polusukhoe-italiya-0-75-l/,Без скидки
9,"Вино Altissimo Chianti Classico красное сухое 13 % алк., Италия, 0,75 л",979.99 руб,за 1 шт.,https://online.globus.ru/products/vino-altissimo-chianti-classico-krasnoe-sukhoe-13-alk-italiya-0-75-l/,Без скидки
10,"Вино Глобус Алазанская долина белое полусладкое 11 % алк., Грузия, 0,75 л",449.99 руб,за 1 шт.,https://online.globus.ru/products/vino-globus-alazanskaya-dolina-beloe-polusladkoe-11-alk-gruziya-0-75-l/,Без скидки
11,"Вино Глобус Ркацители белое сухое 12 % алк., Грузия, 0,75 л",449.99 руб,за 1 шт.,https://online.globus.ru/products/vino-globus-rkatsiteli-beloe-sukhoe-12-alk-gruziya-0-75-l/,Без скидки
12,"Вино Глобус Цинандали белое сухое 12 % алк., Грузия, 0,75 л",449.99 руб,за 1 шт.,https://online.globus.ru/products/vino-globus-tsinandali-beloe-sukhoe-12-alk-gruziya-0-75-l/,Без скидки
13,"Водка Царская Оригинальная 40 % алк., Россия, 0,5 л",418.99 руб,за 1 шт.,https://online.globus.ru/products/vodka-tsarskaya-originalnaya-rossiya-0-5-l/,Без скидки
14,"Вино Palazzo Nobile Valpolicella красное сухое 12 % алк., Италия, 0,75 л",599.99 руб,за 1 шт.,https://online.globus.ru/products/vino-palazzo-nobile-valpolicella-0-75-l/,Со скидкой
15,"Вино Bricco Rosso Dogliani красное сухое 13,5 % алк., Италия, 0,75 л",999.99 руб,за 1 шт.,https://online.globus.ru/products/vino-bricco-rosso-dogliani-krasnoe-sukhoe-italiya-0-75-l/,Без скидки
16,"Вино Gaetano Pinot Grigio Delle Venezie белое полусухое 12 % алк., Италия, 0,75 л",649.99 руб,за 1 шт.,https://online.globus.ru/products/vino-gaetano-pinot-grigio-delle-venezie-beloe-polusukhoe-12-alk-italiya-0-75-l/,Без скидки
17,"Пиво NoAd.Beer Edelbier светлое 4,1 % алк., 0,5 л",99.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-noad-beer-edelbier-svetloe-4-1-alk-0-5-l/,Без скидки
18,"Пивной напиток Kronenbourg 1664 Blanc 4,5 % алк., Россия, 0,45 л",114.99 руб,за 1 шт.,https://online.globus.ru/products/pivnoy-napitok-kronenbourg-1664-blanc-4-5-ob-0-45-l/,Без скидки
19,"Ликёр эмульсионный Mozart Chocolate Cream 17 % алк., Австрия, 0,5 л",1 499.99 руб,за 1 шт.,https://online.globus.ru/products/liker-emulsionnyy-mozart-chocolate-cream-avstriya-0-5-l/,Без скидки
20,"Вино Tussock Jumper Malbec красное сухое 13 % алк., Аргентина, 0,75 л",849.99 руб,за 1 шт.,https://online.globus.ru/products/vino-tussock-jumper-malbec-krasnoe-sukhoe-argentina-0-75-l/,Со скидкой
21,"Водка Парламент 40 % алк., Россия, 0,5 л",359.99 руб,за 1 шт.,https://online.globus.ru/products/vodka-parlament-rossiya-0-5-l/,Со скидкой
22,"Пиво Peterhof живое светлое непастеризованное нефильтрованное 4,6 % алк., Россия, 1 л",119.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-svetloe-peterhof-zhivoe-nefiltrovannoe-nepasterizovannoe-4-6-1-l/,Без скидки
23,"Коньяк армянский Shahnazaryan 5 лет 40 % алк., Армения, 0,5 л",779.99 руб,за 1 шт.,https://online.globus.ru/products/konyak-armyanskiy-shahnazaryan-5-let-40-alk-armeniya-0-5-l/,Без скидки
24,"Вино Zarafa Sauvignon Blanc белое сухое 13 % алк., ЮАР, 0,75 л",599.99 руб,за 1 шт.,https://online.globus.ru/products/vino-beloe-sukhoe-zarafa-sauvignon-blanc-13-alk-yuar-0-75-l/,Без скидки
25,"Вино Terras do Po красное сухое 13,5 % алк., Португалия, 0,75 л",499.99 руб,за 1 шт.,https://online.globus.ru/products/vino-terras-do-po-krasnoe-sukhoe-portugaliya-0-75-l/,Без скидки
26,"Сидр яблочный Глобус Pomme Royal полусладкий газированный 4,7 % алк., Россия, 0,75 л",184.99 руб,за 1 шт.,https://online.globus.ru/products/sidr-gazirovannyy-globus-polusladkiy-yablochnyy-pomme-royal-4-7-alk-0-75-l/,Со скидкой
27,"Вино San Valentin Garnacha Torres красное сухое 14,5 % алк., Испания, 0,75 л",949.99 руб,за 1 шт.,https://online.globus.ru/products/vino-san-valentin-garnacha-torres-krasnoe-sukhoe-ispaniya-0-75-l/,Без скидки
28,"Вино Silvaner Trocken белое полусухое 11,5 % алк., Германия, 1 л",579.99 руб,за 1 шт.,https://online.globus.ru/products/vino-silvaner-trocken-beloe-polusukhoe-germaniya-1-l/,Без скидки
29,"Настойка Хреновуха Дикий хрен 40 % алк., Россия, 0,5 л",289.99 руб,за 1 шт.,https://online.globus.ru/products/nastoyka-khrenovukha-dikiy-khren-40-rossiya-0-5-l/,Со скидкой
30,"Вино Tour de Mandelotte Bordeaux белое полусладкое 13 % алк., Франция, 0,75 л",749.99 руб,за 1 шт.,https://online.globus.ru/products/vino-beloe-polusladkoe-tour-de-mandelotte-bordeaux-9-1-13-alk-frantsiya-0-75-l/,Со скидкой
31,"Вино игристое Золотая Балка Балаклава Reserve Brut белое 12,5 % алк., Россия, 0,75 л",749.99 руб,за 1 шт.,https://online.globus.ru/products/vino-igristoe-zolotaya-balka-balaklava-reserve-brut-beloe-rossiya-0-75-l/,Без скидки
32,"Вино Territorio белое полусухое 9,5 % алк., Португалия, 0,75 л",699.99 руб,за 1 шт.,https://online.globus.ru/products/vino-territorio-beloe-polusukhoe-portugaliya-0-75-l/,Без скидки
33,"Сидр яблочный Мистер Лис сладкий газированный 4,5 % алк., Россия, 0,43 л",59.99 руб,за 1 шт.,https://online.globus.ru/products/sidr-gazirovannyy-mister-lis-sladkiy-4-5-alk-rossiya-0-43-l/,Со скидкой
34,"Пиво Holsten Premium светлое 4,8 % алк., Россия, 0,45 л",89.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-svetloe-holsten-premium-4-8-alk-0-45-l/,Без скидки
35,"Водка Архангельская Северная выдержка 40 % алк., Россия, 0,5 л",389.99 руб,за 1 шт.,https://online.globus.ru/products/vodka-arkhangelskaya-severnaya-vyderzhka-40-rossiya-0-5-l/,Без скидки
36,"Виски купажированный Chivas Regal 12 лет в подарочной упаковке 40 % алк., Шотландия, 0,7 л",4 949.99 руб,за 1 шт.,https://online.globus.ru/products/viski-kupazhirovannyy-chivas-regal-12-let-v-podarochnoy-upakovke-shotlandiya-0-7-l/,Без скидки
37,"Вино столовое Глобус Corte Vinaia Bianco белое полусладкое 10,5 % алк., Италия, 0,75 л",499.99 руб,за 1 шт.,https://online.globus.ru/products/vino-stolovoe-globus-corte-vinaia-bianco-beloe-polusladkoe-italiya-0-75-l/,Без скидки
38,"Вино Lenz Moser Gruner Veltliner белое сухое 12 % алк., Австрия, 1 л",1 099.99 руб,за 1 шт.,https://online.globus.ru/products/vino-lenz-moser-gruner-veltliner-beloe-sukhoe-avstriya-1-l/,Без скидки
39,"Пиво Krusovice светлое в банке 4,2 % алк., Россия, 0,43 л",69.99 руб,за 1 шт.,https://online.globus.ru/products/pivo-krusovice-svetloe-v-banke-4-2-alk-rossiya-0-43-l/,Со скидкой
40,"Вино Cielo e Terra Trebbiano Pinot Grigio Veneto белое полусухое 12 % алк., Италия, 0,75 л",549.99 руб,за 1 шт.,https://online.globus.ru/products/vino-cielo-veneto-tai-pinot-grigio-beloe-polusukhoe-italiya-0-75-l/,Со скидкой
41,"Настойка горькая Царская оригинальная Смородина 38 % алк., Россия, 0,7 л",574.99 руб,за 1 шт.,https://online.globus.ru/products/nastoyka-gorkaya-tsarskaya-originalnaya-smorodina-rossiya-0-7-l/,Со скидкой
42,"Винный напиток Martini Fiero сладкий 14,9 % алк., Италия, 1 л",1 099.99 руб,за 1 шт.,https://online.globus.ru/products/vinnyy-napitok-martini-fiero-sladkiy-italiya-1-l/,Со скидкой
43,"Вино Don Batisto Rioja Crianza красное сухое 13 % алк., Испания, 0,75 л",1 099.99 руб,за 1 шт.,https://online.globus.ru/products/vino-don-batisto-rioja-crianza-krasnoe-sukhoe-ispaniya-0-75-l/,Без скидки
44,"Коньяк Старейшина Ecological 7 лет 40 % алк., Россия, 1 л",1 849.99 руб,за 1 шт.,https://online.globus.ru/products/konyak-stareyshina-ecological-7-let-rossiya-1-l/,Без скидки
45,"Вино игристое Martini Prosecco белое сухое 11,5 % алк., Италия, 0,75 л",1 099.99 руб,за 1 шт.,https://online.globus.ru/products/vino-igristoe-martini-prosecco-beloe-sukhoe-italiya-0-75-l/,Со скидкой
